roll_no,sub_code,internal_marks,external_marks,back_marks,sgpa
1783930033,REC453,47,49,--,6.79
1783930033,RCS456,41,43,--,6.79
1783930033,RAS501,27,38,--,7.04
1783930033,RAS502,22,41,--,7.04
1783930033,REC501A,19,31,--,7.04
1783930033,REC502,26,27,--,7.04
1783930033,REC503,16,49,--,7.04
1783930033,REC051,15,47,--,7.04
1783930033,REC551,41,47,--,7.04
1783930033,REC552,45,42,--,7.04
1783930033,REC553,40,41,--,7.04
1783930033,REC554,40,47,--,7.04
1783930033,RAS601,27,47,--,7.46
1783930033,RUC601,24,45,--,7.46
1783930033,RIC603,20,42,--,7.46
1783930033,REC601,19,41,--,7.46
1783930033,REC602,25,46,--,7.46
1783930033,REC064,16,39,--,7.46
1783930033,REC651,43,44,--,7.46
1783930033,REC652,47,45,--,7.46
1783930033,RIC653,39,43,--,7.46
1783930033,RIC651,38,42,--,7.46
1783930033,ROE072,25,35,--,7.58
1783930033,REC072,27,46,--,7.58
1783930033,REC075,26,41,--,7.58
1783930033,REC701,23,35,--,7.58
1783930033,REC702,26,35,--,7.58
1783930033,REC751,46,46,--,7.58
1783930033,REC752,40,46,--,7.58
1783930033,REC753,80,,--,7.58
1783930033,REC754,165,,--,7.58
1783930034,RAS101,20,49,--,7.21
1783930034,RAS102,29,24,--,7.21
1783930034,RAS103,26,53,--,7.21
1783930034,RME101,24,27,--,7.21
1783930034,RCS101,21,37,--,7.21
1783930034,RAS152,48,48,--,7.21
1783930034,RME151,44,47,--,7.21
1783930034,RCS151,41,40,--,7.21
1783930034,RCE151,45,39,--,7.21
1783930034,RAS203,24,33,--,7.13
1783930034,RAS201,24,41,--,7.13
1783930034,REE201,23,45,--,7.13
1783930034,RAS204,26,41,--,7.13
1783930034,REC201,22,34,--,7.13
1783930034,RAS251,46,46,--,7.13
1783930034,REE251,46,48,--,7.13
1783930034,RAS254,49,47,--,7.13
1783930034,RME252,38,37,--,7.13
1783930034,RAS301,21,43,--,6.88
1783930034,RVE301,20,38,--,6.88
1783930034,REE305,26,46,--,6.88
1783930034,REC301,20,27,--,6.88
1783930034,REC302,20,29,--,6.88
1783930034,REC303,30,41,--,6.88
1783930034,REC351,39,41,--,6.88
1783930034,REC352,42,36,--,6.88
1783930034,REC353,50,49,--,6.88
1783930034,REC354,39,41,--,6.88
1783930034,ROE047,24,44,--,6.29
1783930034,RAS402,21,36,--,6.29
1783930034,REC401,20,33,--,6.29
1783930034,REC402,22,50,--,6.29
1783930034,REC403,17,47,--,6.29
1783930034,RCS406,10,25,21*,6.29
1783930034,REC451,44,35,--,6.29
1783930034,REC452,37,48,--,6.29
1783930034,REC453,38,40,--,6.29
1783930034,RCS456,47,38,--,6.29
1783930034,RAS501,25,43,--,7.71
1783930034,RAS502,22,62,--,7.71
1783930034,REC501A,23,31,--,7.71
1783930034,REC502,27,36,--,7.71
1783930034,REC503,24,62,--,7.71
1783930034,REC051,20,46,--,7.71
1783930034,REC551,41,47,--,7.71
1783930034,REC552,46,43,--,7.71
1783930034,REC553,42,43,--,7.71
1783930034,REC554,40,47,--,7.71
1783930034,RAS601,27,48,--,7.5
1783930034,RUC601,26,47,--,7.5
1783930034,RIC603,17,41,--,7.5
1783930034,REC601,21,44,--,7.5
1783930034,REC602,25,47,--,7.5
1783930034,REC064,18,42,--,7.5
1783930034,REC651,44,43,--,7.5
1783930034,REC652,46,44,--,7.5
1783930034,RIC653,34,40,--,7.5
1783930034,RIC651,30,39,--,7.5
1783930034,ROE072,24,34,--,7.46
1783930034,REC072,25,38,--,7.46
1783930034,REC075,25,53,--,7.46
1783930034,REC701,22,24,--,7.46
1783930034,REC702,25,47,--,7.46
1783930034,REC751,44,46,--,7.46
1783930034,REC752,40,46,--,7.46
1783930034,REC753,80,,--,7.46
1783930034,REC754,160,,--,7.46
1783930036,RAS101,21,44,--,7.83
1783930036,RAS102,25,49,--,7.83
1783930036,RAS103,28,53,--,7.83
1783930036,RME101,21,42,--,7.83
1783930036,RCS101,21,35,--,7.83
1783930036,RAS152,46,44,--,7.83
1783930036,RME151,41,44,--,7.83
1783930036,RCS151,41,40,--,7.83
1783930036,RCE151,46,40,--,7.83
1783930036,RAS203,26,49,--,7.25
1783930036,RAS201,15,34,--,7.25
1783930036,REE201,27,47,--,7.25
1783930036,RAS204,21,33,--,7.25
1783930036,REC201,28,25,--,7.25
1783930036,RAS251,44,46,--,7.25
1783930036,REE251,47,49,--,7.25
1783930036,RAS254,45,45,--,7.25
1783930036,RME252,44,40,--,7.25
1783930036,RAS301,28,57,--,7.5
1783930036,RVE301,17,32,--,7.5
1783930036,REE305,25,37,--,7.5
1783930036,REC301,24,37,--,7.5
1783930036,REC302,23,35,--,7.5
1783930036,REC303,28,55,--,7.5
1783930036,REC351,40,42,--,7.5
1783930036,REC352,38,35,--,7.5
1783930036,REC353,43,48,--,7.5
1783930036,REC354,39,43,--,7.5
1783930036,ROE047,26,39,--,6.67
1783930036,RAS402,16,19,28*,6.67
1783930036,REC401,27,37,--,6.67
1783930036,REC402,24,49,--,6.67
1783930036,REC403,20,39,--,6.67
1783930036,RCS406,19,21,--,6.67
1783930036,REC451,45,40,--,6.67
1783930036,REC452,44,47,--,6.67
1783930036,REC453,43,46,--,6.67
1783930036,RCS456,44,40,--,6.67
1783930036,RAS501,25,35,--,7.17
1783930036,RAS502,23,37,--,7.17
1783930036,REC501A,19,45,--,7.17
1783930036,REC502,19,31,--,7.17
1783930036,REC503,23,38,--,7.17
1783930036,REC051,21,43,--,7.17
1783930036,REC551,42,47,--,7.17
1783930036,REC552,45,42,--,7.17
1783930036,REC553,42,42,--,7.17
1783930036,REC554,41,47,--,7.17
1783930036,RAS601,28,48,--,7.58
1783930036,RUC601,23,44,--,7.58
1783930036,RIC603,17,40,--,7.58
1783930036,REC601,27,47,--,7.58
1783930036,REC602,23,44,--,7.58
1783930036,REC064,19,41,--,7.58
1783930036,REC651,42,44,--,7.58
1783930036,REC652,45,45,--,7.58
1783930036,RIC653,40,43,--,7.58
1783930036,RIC651,45,45,--,7.58
1783930036,ROE072,25,25,--,7.25
1783930036,REC072,23,27,--,7.25
1783930036,REC075,24,50,--,7.25
1783930036,REC701,22,32,--,7.25
1783930036,REC702,24,34,--,7.25
1783930036,REC751,42,48,--,7.25
1783930036,REC752,38,48,--,7.25
1783930036,REC753,80,,--,7.25
1783930036,REC754,170,,--,7.25
1783930038,RAS101,17,36,--,7.08
1783930038,RAS102,20,23,--,7.08
1783930038,RAS103,23,48,--,7.08
1783930038,RME101,24,46,--,7.08
1783930038,RCS101,20,44,--,7.08
1783930038,RAS152,42,40,--,7.08
1783930038,RME151,44,44,--,7.08
1783930038,RCS151,40,42,--,7.08
1783930038,RCE151,43,39,--,7.08
1783930038,RAS203,19,30,--,6.5
1783930038,RAS201,15,33,--,6.5
1783930038,REE201,20,30,--,6.5
1783930038,RAS204,19,14,48*,6.5
1783930038,REC201,18,36,--,6.5
1783930038,RAS251,40,45,--,6.5
1783930038,REE251,44,47,--,6.5
1783930038,RAS254,45,45,--,6.5
1783930038,RME252,42,38,--,6.5
1783930038,RAS301,15,26,--,5.88
1783930038,RVE301,18,21,30*,5.88
1783930038,REE305,24,53,--,5.88
1783930038,REC301,22,24,--,5.88
1783930038,REC302,17,31,--,5.88
1783930038,REC303,16,48,--,5.88
1783930038,REC351,40,38,--,5.88
1783930038,REC352,34,35,--,5.88
1783930038,REC353,36,36,--,5.88
1783930038,REC354,30,35,--,5.88
1783930038,ROE047,18,44,--,6.63
1783930038,RAS402,18,44,--,6.63
1783930038,REC401,19,38,--,6.63
1783930038,REC402,16,31,--,6.63
1783930038,REC403,17,46,--,6.63
1783930038,RCS406,13,43,--,6.63
1783930038,REC451,37,38,--,6.63
1783930038,REC452,42,45,--,6.63
1783930038,REC453,35,38,--,6.63
1783930038,RCS456,30,42,--,6.63
1783930038,RAS501,22,40,--,7.33
1783930038,RAS502,23,47,--,7.33
1783930038,REC501A,15,35,--,7.33
1783930038,REC502,18,53,--,7.33
1783930038,REC503,13,56,--,7.33
1783930038,REC051,13,47,--,7.33
1783930038,REC551,36,36,--,7.33
1783930038,REC552,42,37,--,7.33
1783930038,REC553,38,38,--,7.33
1783930038,REC554,35,37,--,7.33
1783930038,RAS601,28,47,--,7
1783930038,RUC601,25,45,--,7
1783930038,RIC603,13,36,--,7
1783930038,REC601,25,45,--,7
1783930038,REC602,15,38,--,7
1783930038,REC064,16,38,--,7
1783930038,REC651,40,40,--,7
1783930038,REC652,35,39,--,7
1783930038,RIC653,30,37,--,7
1783930038,RIC651,30,37,--,7
1783930038,ROE072,22,39,--,6.96
1783930038,REC072,28,46,--,6.96
1783930038,REC075,26,33,--,6.96
1783930038,REC701,10,30,--,6.96
1783930038,REC702,26,46,--,6.96
1783930038,REC751,44,42,--,6.96
1783930038,REC752,39,42,--,6.96
1783930038,REC753,79,,--,6.96
1783930038,REC754,150,,--,6.96
1783930039,RAS101,18,30,--,6.75
1783930039,RAS102,24,32,--,6.75
1783930039,RAS103,25,34,--,6.75
1783930039,RME101,18,51,--,6.75
1783930039,RCS101,21,45,--,6.75
1783930039,RAS152,46,42,--,6.75
1783930039,RME151,40,47,--,6.75
1783930039,RCS151,41,39,--,6.75
1783930039,RCE151,44,39,--,6.75
1783930039,RAS203,15,31,--,6.46
1783930039,RAS201,15,27,--,6.46
1783930039,REE201,19,31,--,6.46
1783930039,RAS204,25,46,--,6.46
1783930039,REC201,22,30,--,6.46
1783930039,RAS251,42,46,--,6.46
1783930039,REE251,46,49,--,6.46
1783930039,RAS254,45,45,--,6.46
1783930039,RME252,42,39,--,6.46
1783930039,RAS301,13,10,--,4.63
1783930039,RVE301,19,34,--,4.63
1783930039,REE305,23,23,--,4.63
1783930039,REC301,18,36,--,4.63
1783930039,REC302,18,26,--,4.63
1783930039,REC303,15,29,--,4.63
1783930039,REC351,38,38,--,4.63
1783930039,REC352,42,36,--,4.63
1783930039,REC353,42,35,--,4.63
1783930039,REC354,42,37,--,4.63
1783930039,ROE047,21,43,--,6.25
1783930039,RAS402,20,48,--,6.25
1783930039,REC401,15,39,--,6.25
1783930039,REC402,12,28,--,6.25
1783930039,REC403,15,36,--,6.25
1783930039,RCS406,13,33,--,6.25
1783930039,REC451,39,35,--,6.25
1783930039,REC452,38,41,--,6.25
1783930039,REC453,41,44,--,6.25
1783930039,RCS456,41,43,--,6.25
1783930039,RAS501,25,41,--,6.33
1783930039,RAS502,23,43,--,6.33
1783930039,REC501A,15,43,--,6.33
1783930039,REC502,17,35,--,6.33
1783930039,REC503,12,29,--,6.33
1783930039,REC051,12,43,--,6.33
1783930039,REC551,31,40,--,6.33
1783930039,REC552,44,38,--,6.33
1783930039,REC553,35,37,--,6.33
1783930039,REC554,30,36,--,6.33
1783930039,RAS601,27,44,--,6.96
1783930039,RUC601,23,41,--,6.96
1783930039,RIC603,15,36,--,6.96
1783930039,REC601,19,38,--,6.96
1783930039,REC602,22,40,--,6.96
1783930039,REC064,15,36,--,6.96
1783930039,REC651,44,42,--,6.96
1783930039,REC652,44,42,--,6.96
1783930039,RIC653,39,41,--,6.96
1783930039,RIC651,33,39,--,6.96
1783930039,ROE072,22,28,--,7.13
1783930039,REC072,28,32,--,7.13
1783930039,REC075,24,43,--,7.13
1783930039,REC701,18,30,--,7.13
1783930039,REC702,24,46,--,7.13
1783930039,REC751,44,42,--,7.13
1783930039,REC752,37,42,--,7.13
1783930039,REC753,75,,--,7.13
1783930039,REC754,165,,--,7.13
1783930040,RAS101,16,45,--,7.29
1783930040,RAS102,20,41,--,7.29
1783930040,RAS103,23,40,--,7.29
1783930040,RME101,18,46,--,7.29
1783930040,RCS101,24,33,--,7.29
1783930040,RAS152,42,40,--,7.29
1783930040,RME151,40,45,--,7.29
1783930040,RCS151,44,45,--,7.29
1783930040,RCE151,45,38,--,7.29
1783930040,RAS203,26,36,--,7.5
1783930040,RAS201,21,46,--,7.5
1783930040,REE201,22,39,--,7.5
1783930040,RAS204,23,44,--,7.5
1783930040,REC201,20,43,--,7.5
1783930040,RAS251,42,45,--,7.5
1783930040,REE251,45,48,--,7.5
1783930040,RAS254,45,47,--,7.5
1783930040,RME252,42,38,--,7.5
1783930040,RAS301,19,26,--,6.21
1783930040,RVE301,18,43,--,6.21
1783930040,REE305,21,31,--,6.21
1783930040,REC301,19,23,--,6.21
1783930040,REC302,18,32,--,6.21
1783930040,REC303,18,48,--,6.21
1783930040,REC351,43,44,--,6.21
1783930040,REC352,38,33,--,6.21
1783930040,REC353,36,40,--,6.21
1783930040,REC354,35,37,--,6.21
1783930040,ROE047,25,45,--,7.08
1783930040,RAS402,20,35,--,7.08
1783930040,REC401,16,53,--,7.08
1783930040,REC402,20,36,--,7.08
1783930040,REC403,22,42,--,7.08
1783930040,RCS406,19,38,--,7.08
1783930040,REC451,40,35,--,7.08
1783930040,REC452,40,43,--,7.08
1783930040,REC453,46,49,--,7.08
1783930040,RCS456,41,43,--,7.08
1783930040,RAS501,29,40,--,7.21
1783930040,RAS502,23,45,--,7.21
1783930040,REC501A,18,45,--,7.21
1783930040,REC502,18,44,--,7.21
1783930040,REC503,14,49,--,7.21
1783930040,REC051,20,46,--,7.21
1783930040,REC551,34,42,--,7.21
1783930040,REC552,44,37,--,7.21
1783930040,REC553,35,38,--,7.21
1783930040,REC554,33,43,--,7.21
1783930040,RAS601,28,49,--,7.29
1783930040,RUC601,23,45,--,7.29
1783930040,RIC603,16,40,--,7.29
1783930040,REC601,19,42,--,7.29
1783930040,REC602,26,47,--,7.29
1783930040,REC064,15,40,--,7.29
1783930040,REC651,43,42,--,7.29
1783930040,REC652,45,43,--,7.29
1783930040,RIC653,39,41,--,7.29
1783930040,RIC651,40,41,--,7.29
1783930040,ROE072,22,43,--,7.75
1783930040,REC072,29,41,--,7.75
1783930040,REC075,26,40,--,7.75
1783930040,REC701,26,42,--,7.75
1783930040,REC702,26,43,--,7.75
1783930040,REC751,47,44,--,7.75
1783930040,REC752,39,44,--,7.75
1783930040,REC753,81,,--,7.75
1783930040,REC754,170,,--,7.75
1783930041,RAS101,20,51,--,8.17
1783930041,RAS102,28,56,--,8.17
1783930041,RAS103,21,39,--,8.17
1783930041,RME101,27,48,--,8.17
1783930041,RCS101,24,36,--,8.17
1783930041,RAS152,48,47,--,8.17
1783930041,RME151,46,44,--,8.17
1783930041,RCS151,44,44,--,8.17
1783930041,RCE151,44,39,--,8.17
1783930041,RAS203,20,63,--,8.42
1783930041,RAS201,15,56,--,8.42
1783930041,REE201,26,59,--,8.42
1783930041,RAS204,24,39,--,8.42
1783930041,REC201,19,51,--,8.42
1783930041,RAS251,40,46,--,8.42
1783930041,REE251,45,48,--,8.42
1783930041,RAS254,45,45,--,8.42
1783930041,RME252,43,36,--,8.42
1783930041,RAS301,23,37,--,7.75
1783930041,RVE301,21,51,--,7.75
1783930041,REE305,27,41,--,7.75
1783930041,REC301,25,43,--,7.75
1783930041,REC302,22,57,--,7.75
1783930041,REC303,23,55,--,7.75
1783930041,REC351,44,36,--,7.75
1783930041,REC352,36,44,--,7.75
1783930041,REC353,39,45,--,7.75
1783930041,REC354,39,44,--,7.75
1783930041,ROE047,28,49,--,7.79
1783930041,RAS402,17,52,--,7.79
1783930041,REC401,25,42,--,7.79
1783930041,REC402,24,60,--,7.79
1783930041,REC403,23,39,--,7.79
1783930041,RCS406,21,48,--,7.79
1783930041,REC451,40,40,--,7.79
1783930041,REC452,43,45,--,7.79
1783930041,REC453,42,46,--,7.79
1783930041,RCS456,41,38,--,7.79
1783930041,RAS501,28,48,--,8.21
1783930041,RAS502,24,52,--,8.21
1783930041,REC501A,19,55,--,8.21
1783930041,REC502,26,50,--,8.21
1783930041,REC503,26,49,--,8.21
1783930041,REC051,24,50,--,8.21
1783930041,REC551,38,44,--,8.21
1783930041,REC552,48,43,--,8.21
1783930041,REC553,44,42,--,8.21
1783930041,REC554,37,44,--,8.21
1783930041,RAS601,28,55,--,8.21
1783930041,RUC601,26,53,--,8.21
1783930041,RIC603,19,48,--,8.21
1783930041,REC601,27,54,--,8.21
1783930041,REC602,27,54,--,8.21
1783930041,REC064,20,49,--,8.21
1783930041,REC651,45,44,--,8.21
1783930041,REC652,45,44,--,8.21
1783930041,RIC653,40,42,--,8.21
1783930041,RIC651,30,39,--,8.21
1783930041,ROE072,23,37,--,7.88
1783930041,REC072,23,46,--,7.88
1783930041,REC075,24,38,--,7.88
1783930041,REC701,23,40,--,7.88
1783930041,REC702,24,50,--,7.88
1783930041,REC751,42,50,--,7.88
1783930041,REC752,39,50,--,7.88
1783930041,REC753,88,,--,7.88
1783930041,REC754,180,,--,7.88
1783930042,RAS101,17,40,--,6.13
1783930042,RAS102,19,28,--,6.13
1783930042,RAS103,20,29,--,6.13
1783930042,RME101,20,27,--,6.13
1783930042,RCS101,24,35,--,6.13
1783930042,RAS152,41,39,--,6.13
1783930042,RME151,42,46,--,6.13
1783930042,RCS151,44,44,--,6.13
1783930042,RCE151,42,39,--,6.13
1783930042,RAS203,18,31,--,6.67
1783930042,RAS201,17,42,--,6.67
1783930042,REE201,25,46,--,6.67
1783930042,RAS204,19,41,--,6.67
1783930042,REC201,17,26,--,6.67
1783930042,RAS251,48,45,--,6.67
1783930042,REE251,47,47,--,6.67
1783930042,RAS254,42,47,--,6.67
1783930042,RME252,45,35,--,6.67
1783930042,RAS301,18,35,--,6.63
1783930042,RVE301,14,32,--,6.63
1783930042,REE305,24,48,--,6.63
1783930042,REC301,22,37,--,6.63
1783930042,REC302,16,20,42*,6.63
1783930042,REC303,20,46,--,6.63
1783930042,REC351,42,37,--,6.63
1783930042,REC352,34,39,--,6.63
1783930042,REC353,43,41,--,6.63
1783930042,REC354,38,37,--,6.63
1783930042,ROE047,21,41,--,4.42
1783930042,RAS402,14,22,--,4.42
1783930042,REC401,17,24,--,4.42
1783930042,REC402,17,32,--,4.42
1783930042,REC403,17,26,--,4.42
1783930042,RCS406,18,21,--,4.42
1783930042,REC451,38,38,--,4.42
1783930042,REC452,42,45,--,4.42
1783930042,REC453,42,46,--,4.42
1783930042,RCS456,41,37,--,4.42
1783930042,RAS501,23,40,--,7.13
1783930042,RAS502,23,46,--,7.13
1783930042,REC501A,24,44,--,7.13
1783930042,REC502,22,40,--,7.13
1783930042,REC503,19,42,--,7.13
1783930042,REC051,20,33,--,7.13
1783930042,REC551,44,43,--,7.13
1783930042,REC552,46,39,--,7.13
1783930042,REC553,39,38,--,7.13
1783930042,REC554,43,44,--,7.13
1783930042,RAS601,28,45,--,7.25
1783930042,RUC601,25,43,--,7.25
1783930042,RIC603,17,37,--,7.25
1783930042,REC601,27,44,--,7.25
1783930042,REC602,15,36,--,7.25
1783930042,REC064,16,36,--,7.25
1783930042,REC651,46,43,--,7.25
1783930042,REC652,42,42,--,7.25
1783930042,RIC653,39,41,--,7.25
1783930042,RIC651,47,43,--,7.25
1783930042,ROE072,23,32,--,7.38
1783930042,REC072,29,31,--,7.38
1783930042,REC075,25,37,--,7.38
1783930042,REC701,25,30,--,7.38
1783930042,REC702,22,48,--,7.38
1783930042,REC751,48,48,--,7.38
1783930042,REC752,39,48,--,7.38
1783930042,REC753,78,,--,7.38
1783930042,REC754,165,,--,7.38
1783930043,RAS101,27,44,--,8.17
1783930043,RAS102,28,62,--,8.17
1783930043,RAS103,23,40,--,8.17
1783930043,RME101,25,52,--,8.17
1783930043,RCS101,23,36,--,8.17
1783930043,RAS152,48,46,--,8.17
1783930043,RME151,45,44,--,8.17
1783930043,RCS151,43,40,--,8.17
1783930043,RCE151,44,40,--,8.17
1783930043,RAS203,26,66,--,8.25
1783930043,RAS201,23,34,--,8.25
1783930043,REE201,29,61,--,8.25
1783930043,RAS204,24,40,--,8.25
1783930043,REC201,23,42,--,8.25
1783930043,RAS251,46,46,--,8.25
1783930043,REE251,49,47,--,8.25
1783930043,RAS254,45,40,--,8.25
1783930043,RME252,40,35,--,8.25
1783930043,RAS301,25,34,--,7.96
1783930043,RVE301,21,43,--,7.96
1783930043,REE305,28,52,--,7.96
1783930043,REC301,26,51,--,7.96
1783930043,REC302,23,54,--,7.96
1783930043,REC303,28,57,--,7.96
1783930043,REC351,44,42,--,7.96
1783930043,REC352,42,38,--,7.96
1783930043,REC353,39,49,--,7.96
1783930043,REC354,35,45,--,7.96
1783930043,ROE047,24,45,--,7.29
1783930043,RAS402,20,38,--,7.29
1783930043,REC401,22,48,--,7.29
1783930043,REC402,19,55,--,7.29
1783930043,REC403,18,36,--,7.29
1783930043,RCS406,18,51,--,7.29
1783930043,REC451,40,37,--,7.29
1783930043,REC452,45,47,--,7.29
1783930043,REC453,42,46,--,7.29
1783930043,RCS456,30,37,--,7.29
1783930043,RAS501,29,50,--,7.58
1783930043,RAS502,23,55,--,7.58
1783930043,REC501A,22,53,--,7.58
1783930043,REC502,20,40,--,7.58
1783930043,REC503,17,53,--,7.58
1783930043,REC051,19,37,--,7.58
1783930043,REC551,45,36,--,7.58
1783930043,REC552,46,38,--,7.58
1783930043,REC553,33,38,--,7.58
1783930043,REC554,44,35,--,7.58
1783930043,RAS601,29,54,--,8.21
1783930043,RUC601,26,52,--,8.21
1783930043,RIC603,25,52,--,8.21
1783930043,REC601,29,54,--,8.21
1783930043,REC602,24,51,--,8.21
1783930043,REC064,18,47,--,8.21
1783930043,REC651,43,42,--,8.21
1783930043,REC652,40,41,--,8.21
1783930043,RIC653,46,43,--,8.21
1783930043,RIC651,30,38,--,8.21
1783930043,ROE072,23,36,--,7.42
1783930043,REC072,28,46,--,7.42
1783930043,REC075,25,44,--,7.42
1783930043,REC701,19,37,--,7.42
1783930043,REC702,25,48,--,7.42
1783930043,REC751,47,46,--,7.42
1783930043,REC752,45,46,--,7.42
1783930043,REC753,77,,--,7.42
1783930043,REC754,150,,--,7.42
1783930044,RAS101,15,23,25*,6.25
1783930044,RAS102,19,29,--,6.25
1783930044,RAS103,22,39,--,6.25
1783930044,RME101,18,40,--,6.25
1783930044,RCS101,20,39,--,6.25
1783930044,RAS152,39,37,--,6.25
1783930044,RME151,40,45,--,6.25
1783930044,RCS151,40,40,--,6.25
1783930044,RCE151,46,40,--,6.25
1783930044,RAS203,15,39,--,6.46
1783930044,RAS201,15,46,--,6.46
1783930044,REE201,19,24,--,6.46
1783930044,RAS204,17,22,35*,6.46
1783930044,REC201,16,36,--,6.46
1783930044,RAS251,45,46,--,6.46
1783930044,REE251,42,47,--,6.46
1783930044,RAS254,42,48,--,6.46
1783930044,RME252,40,38,--,6.46
1783930044,RAS301,14,18,21*,3.79
1783930044,RVE301,14,25,27*,3.79
1783930044,REE305,18,42,--,3.79
1783930044,REC301,16,22,16*,3.79
1783930044,REC302,14,26,--,3.79
1783930044,REC303,13,29,--,3.79
1783930044,REC351,39,37,--,3.79
1783930044,REC352,30,37,--,3.79
1783930044,REC353,36,35,--,3.79
1783930044,REC354,28,38,--,3.79
1783930044,ROE047,14,39,--,5.08
1783930044,RAS402,13,33,--,5.08
1783930044,REC401,15,21,34*,5.08
1783930044,REC402,12,32,--,5.08
1783930044,REC403,13,38,--,5.08
1783930044,RCS406,11,22,21*,5.08
1783930044,REC451,35,35,--,5.08
1783930044,REC452,32,48,--,5.08
1783930044,REC453,35,39,--,5.08
1783930044,RCS456,44,38,--,5.08
1783930044,RAS501,23,37,--,4.75
1783930044,RAS502,22,34,--,4.75
1783930044,REC501A,13,24,--,4.75
1783930044,REC502,17,36,--,4.75
1783930044,REC503,12,41,--,4.75
1783930044,REC051,11,20,--,4.75
1783930044,REC551,36,38,--,4.75
1783930044,REC552,46,40,--,4.75
1783930044,REC553,35,39,--,4.75
1783930044,REC554,35,42,--,4.75
1783930044,RAS601,28,42,--,6.17
1783930044,RUC601,25,40,--,6.17
1783930044,RIC603,13,31,--,6.17
1783930044,REC601,17,34,--,6.17
1783930044,REC602,15,33,--,6.17
1783930044,REC064,15,33,--,6.17
1783930044,REC651,40,41,--,6.17
1783930044,REC652,38,40,--,6.17
1783930044,RIC653,34,39,--,6.17
1783930044,RIC651,30,38,--,6.17
1783930044,ROE072,24,34,--,5.17
1783930044,REC072,17,23,--,5.17
1783930044,REC075,20,40,--,5.17
1783930044,REC701,14,23,--,5.17
1783930044,REC702,20,38,--,5.17
1783930044,REC751,36,ABS,--,5.17
1783930044,REC752,36,42,--,5.17
1783930044,REC753,75,,--,5.17
1783930044,REC754,145,,--,5.17
1783930045,RAS101,15,50,--,6.25
1783930045,RAS102,19,37,--,6.25
1783930045,RAS103,21,23,--,6.25
1783930045,RME101,18,27,--,6.25
1783930045,RCS101,20,35,--,6.25
1783930045,RAS152,39,36,--,6.25
1783930045,RME151,40,47,--,6.25
1783930045,RCS151,40,41,--,6.25
1783930045,RCE151,44,39,--,6.25
1783930045,RAS203,15,49,--,6.46
1783930045,RAS201,15,42,--,6.46
1783930045,REE201,19,29,--,6.46
1783930045,RAS204,19,14,42*,6.46
1783930045,REC201,14,32,--,6.46
1783930045,RAS251,45,45,--,6.46
1783930045,REE251,40,46,--,6.46
1783930045,RAS254,42,40,--,6.46
1783930045,RME252,30,35,--,6.46
1783930045,RAS301,14,2,--,4.25
1783930045,RVE301,25,31,--,4.25
1783930045,REE305,20,29,--,4.25
1783930045,REC301,21,7,10*,4.25
1783930045,REC302,14,41,--,4.25
1783930045,REC303,13,36,--,4.25
1783930045,REC351,41,36,--,4.25
1783930045,REC352,32,33,--,4.25
1783930045,REC353,35,35,--,4.25
1783930045,REC354,28,33,--,4.25
1783930045,ROE047,12,37,--,3.63
1783930045,RAS402,24,30,--,3.63
1783930045,REC401,15,21,43*,3.63
1783930045,REC402,11,21,18*,3.63
1783930045,REC403,15,0,11*,3.63
1783930045,RCS406,9,26,7*,3.63
1783930045,REC451,37,35,--,3.63
1783930045,REC452,32,36,--,3.63
1783930045,REC453,35,39,--,3.63
1783930045,RCS456,40,39,--,3.63
1783930045,RAS501,22,46,--,3.75
1783930045,RAS502,21,17,--,3.75
1783930045,REC501A,10,32,--,3.75
1783930045,REC502,18,37,--,3.75
1783930045,REC503,11,14,--,3.75
1783930045,REC051,10,7,--,3.75
1783930045,REC551,34,36,--,3.75
1783930045,REC552,45,39,--,3.75
1783930045,REC553,33,38,--,3.75
1783930045,REC554,33,42,--,3.75
1783930045,RAS601,27,39,--,6.13
1783930045,RUC601,19,33,--,6.13
1783930045,RIC603,13,29,--,6.13
1783930045,REC601,21,35,--,6.13
1783930045,REC602,20,34,--,6.13
1783930045,REC064,15,31,--,6.13
1783930045,REC651,46,41,--,6.13
1783930045,REC652,41,39,--,6.13
1783930045,RIC653,33,37,--,6.13
1783930045,RIC651,35,38,--,6.13
1783930045,ROE072,23,44,--,6.83
1783930045,REC072,27,28,--,6.83
1783930045,REC075,26,36,--,6.83
1783930045,REC701,19,27,--,6.83
1783930045,REC702,23,34,--,6.83
1783930045,REC751,45,46,--,6.83
1783930045,REC752,41,46,--,6.83
1783930045,REC753,78,,--,6.83
1783930045,REC754,150,,--,6.83
1783930047,RAS101,20,44,--,7.63
1783930047,RAS102,27,45,--,7.63
1783930047,RAS103,20,50,--,7.63
1783930047,RME101,23,27,--,7.63
1783930047,RCS101,22,43,--,7.63
1783930047,RAS152,46,44,--,7.63
1783930047,RME151,43,46,--,7.63
1783930047,RCS151,42,39,--,7.63
1783930047,RCE151,44,39,--,7.63
1783930047,RAS203,27,42,--,7.17
1783930047,RAS201,17,33,--,7.17
1783930047,REE201,26,30,--,7.17
1783930047,RAS204,21,46,--,7.17
1783930047,REC201,19,49,--,7.17
1783930047,RAS251,46,46,--,7.17
1783930047,REE251,47,47,--,7.17
1783930047,RAS254,40,45,--,7.17
1783930047,RME252,46,36,--,7.17
1783930047,RAS301,21,42,--,6.71
